,user,Gender,Age,Income,Kmean cluster,Ad,Ad category,Ad type,Cat_rating,Feedback,OCEAN cluster
23075,U0036,F,33,2,6,Cat13_13,13,Rich Media,1,Neg,6
23195,U0036,F,33,2,6,Cat13_14,13,Rich Media,1,Neg,6
23315,U0036,F,33,2,6,Cat13_15,13,Rich Media,1,Neg,6
23435,U0036,F,33,2,6,Cat14_1,14,Text,1,Neg,6
23555,U0036,F,33,2,6,Cat14_2,14,Text,1,Neg,6
23675,U0036,F,33,2,6,Cat14_3,14,Text,1,Neg,6
23795,U0036,F,33,2,6,Cat14_4,14,Text,1,Neg,6
23915,U0036,F,33,2,6,Cat14_5,14,Text,1,Neg,6
24035,U0036,F,33,2,6,Cat14_6,14,Image,1,Neg,6
24155,U0036,F,33,2,6,Cat14_7,14,Image,1,Neg,6
24275,U0036,F,33,2,6,Cat14_8,14,Image,1,Neg,6
24395,U0036,F,33,2,6,Cat14_9,14,Image,1,Neg,6
24515,U0036,F,33,2,6,Cat14_10,14,Image,1,Neg,6
24635,U0036,F,33,2,6,Cat14_11,14,Rich Media,1,Neg,6
24755,U0036,F,33,2,6,Cat14_12,14,Rich Media,1,Neg,6
24875,U0036,F,33,2,6,Cat14_13,14,Rich Media,1,Neg,6
24995,U0036,F,33,2,6,Cat14_14,14,Rich Media,1,Neg,6
25115,U0036,F,33,2,6,Cat14_15,14,Rich Media,1,Neg,6
25235,U0036,F,33,2,6,Cat15_1,15,Text,1,Neg,6
25355,U0036,F,33,2,6,Cat15_2,15,Text,1,Neg,6
25475,U0036,F,33,2,6,Cat15_3,15,Text,1,Neg,6
25595,U0036,F,33,2,6,Cat15_4,15,Text,1,Neg,6
25715,U0036,F,33,2,6,Cat15_5,15,Text,1,Neg,6
25835,U0036,F,33,2,6,Cat15_6,15,Image,1,Neg,6
25955,U0036,F,33,2,6,Cat15_7,15,Image,1,Neg,6
26075,U0036,F,33,2,6,Cat15_8,15,Image,1,Neg,6
26195,U0036,F,33,2,6,Cat15_9,15,Image,2,Neg,6
26315,U0036,F,33,2,6,Cat15_10,15,Image,1,Neg,6
26435,U0036,F,33,2,6,Cat15_11,15,Rich Media,1,Neg,6
26555,U0036,F,33,2,6,Cat15_12,15,Rich Media,1,Neg,6
26675,U0036,F,33,2,6,Cat15_13,15,Rich Media,1,Neg,6
26795,U0036,F,33,2,6,Cat15_14,15,Rich Media,1,Neg,6
26915,U0036,F,33,2,6,Cat15_15,15,Rich Media,1,Neg,6
27035,U0036,F,33,2,6,Cat16_1,16,Text,1,Neg,6
27155,U0036,F,33,2,6,Cat16_2,16,Text,1,Neg,6
27275,U0036,F,33,2,6,Cat16_3,16,Text,2,Neg,6
27395,U0036,F,33,2,6,Cat16_4,16,Text,1,Neg,6
27515,U0036,F,33,2,6,Cat16_5,16,Text,1,Neg,6
27635,U0036,F,33,2,6,Cat16_6,16,Image,4,Pos,6
27755,U0036,F,33,2,6,Cat16_7,16,Image,1,Neg,6
27875,U0036,F,33,2,6,Cat16_8,16,Image,1,Neg,6
27995,U0036,F,33,2,6,Cat16_9,16,Image,1,Neg,6
28115,U0036,F,33,2,6,Cat16_10,16,Image,1,Neg,6
28235,U0036,F,33,2,6,Cat16_11,16,Rich Media,1,Neg,6
28355,U0036,F,33,2,6,Cat16_12,16,Rich Media,1,Neg,6
28475,U0036,F,33,2,6,Cat16_13,16,Rich Media,1,Neg,6
28595,U0036,F,33,2,6,Cat16_14,16,Rich Media,1,Neg,6
28715,U0036,F,33,2,6,Cat16_15,16,Rich Media,1,Neg,6
28835,U0036,F,33,2,6,Cat17_1,17,Text,1,Neg,6
28955,U0036,F,33,2,6,Cat17_2,17,Text,1,Neg,6
29075,U0036,F,33,2,6,Cat17_3,17,Text,1,Neg,6
29195,U0036,F,33,2,6,Cat17_4,17,Text,2,Neg,6
29315,U0036,F,33,2,6,Cat17_5,17,Text,1,Neg,6
29435,U0036,F,33,2,6,Cat17_6,17,Image,1,Neg,6
29555,U0036,F,33,2,6,Cat17_7,17,Image,1,Neg,6
29675,U0036,F,33,2,6,Cat17_8,17,Image,1,Neg,6
29795,U0036,F,33,2,6,Cat17_9,17,Image,1,Neg,6
29915,U0036,F,33,2,6,Cat17_10,17,Image,1,Neg,6
30035,U0036,F,33,2,6,Cat17_11,17,Rich Media,1,Neg,6
30155,U0036,F,33,2,6,Cat17_12,17,Rich Media,4,Pos,6
30275,U0036,F,33,2,6,Cat17_13,17,Rich Media,1,Neg,6
30395,U0036,F,33,2,6,Cat17_14,17,Rich Media,5,Pos,6
30515,U0036,F,33,2,6,Cat17_15,17,Rich Media,4,Pos,6
30635,U0036,F,33,2,6,Cat18_1,18,Text,1,Neg,6
30755,U0036,F,33,2,6,Cat18_2,18,Text,1,Neg,6
30875,U0036,F,33,2,6,Cat18_3,18,Text,1,Neg,6
30995,U0036,F,33,2,6,Cat18_4,18,Text,1,Neg,6
31115,U0036,F,33,2,6,Cat18_5,18,Text,1,Neg,6
31235,U0036,F,33,2,6,Cat18_6,18,Image,1,Neg,6
31355,U0036,F,33,2,6,Cat18_7,18,Image,1,Neg,6
31475,U0036,F,33,2,6,Cat18_8,18,Image,3,Neg,6
31595,U0036,F,33,2,6,Cat18_9,18,Image,1,Neg,6
31715,U0036,F,33,2,6,Cat18_10,18,Image,1,Neg,6
31835,U0036,F,33,2,6,Cat18_11,18,Rich Media,1,Neg,6
31955,U0036,F,33,2,6,Cat18_12,18,Rich Media,1,Neg,6
32075,U0036,F,33,2,6,Cat18_13,18,Rich Media,1,Neg,6
32195,U0036,F,33,2,6,Cat18_14,18,Rich Media,4,Pos,6
32315,U0036,F,33,2,6,Cat18_15,18,Rich Media,1,Neg,6
32435,U0036,F,33,2,6,Cat19_1,19,Text,1,Neg,6
32555,U0036,F,33,2,6,Cat19_2,19,Text,1,Neg,6
32675,U0036,F,33,2,6,Cat19_3,19,Text,2,Neg,6
32795,U0036,F,33,2,6,Cat19_4,19,Text,1,Neg,6
32915,U0036,F,33,2,6,Cat19_5,19,Text,1,Neg,6
33035,U0036,F,33,2,6,Cat19_6,19,Image,1,Neg,6
33155,U0036,F,33,2,6,Cat19_7,19,Image,1,Neg,6
33275,U0036,F,33,2,6,Cat19_8,19,Image,1,Neg,6
33395,U0036,F,33,2,6,Cat19_9,19,Image,1,Neg,6
33515,U0036,F,33,2,6,Cat19_10,19,Image,1,Neg,6
33635,U0036,F,33,2,6,Cat19_11,19,Rich Media,1,Neg,6
33755,U0036,F,33,2,6,Cat19_12,19,Rich Media,1,Neg,6
33875,U0036,F,33,2,6,Cat19_13,19,Rich Media,4,Pos,6
33995,U0036,F,33,2,6,Cat19_14,19,Rich Media,4,Pos,6
34115,U0036,F,33,2,6,Cat19_15,19,Rich Media,4,Pos,6
34235,U0036,F,33,2,6,Cat20_1,20,Text,1,Neg,6
34355,U0036,F,33,2,6,Cat20_2,20,Text,1,Neg,6
34475,U0036,F,33,2,6,Cat20_3,20,Text,1,Neg,6
34595,U0036,F,33,2,6,Cat20_4,20,Text,1,Neg,6
34715,U0036,F,33,2,6,Cat20_5,20,Text,1,Neg,6
34835,U0036,F,33,2,6,Cat20_6,20,Image,1,Neg,6
34955,U0036,F,33,2,6,Cat20_7,20,Image,1,Neg,6
35075,U0036,F,33,2,6,Cat20_8,20,Image,1,Neg,6
35195,U0036,F,33,2,6,Cat20_9,20,Image,1,Neg,6
35315,U0036,F,33,2,6,Cat20_10,20,Image,1,Neg,6
35435,U0036,F,33,2,6,Cat20_11,20,Rich Media,1,Neg,6
35555,U0036,F,33,2,6,Cat20_12,20,Rich Media,1,Neg,6
35675,U0036,F,33,2,6,Cat20_13,20,Rich Media,1,Neg,6
35795,U0036,F,33,2,6,Cat20_14,20,Rich Media,1,Neg,6
35915,U0036,F,33,2,6,Cat20_15,20,Rich Media,1,Neg,6
36,U0037,F,34,2,6,Cat1_1,1,Text,1,Neg,6
156,U0037,F,34,2,6,Cat1_2,1,Text,1,Neg,6
276,U0037,F,34,2,6,Cat1_3,1,Text,1,Neg,6
396,U0037,F,34,2,6,Cat1_4,1,Text,1,Neg,6
516,U0037,F,34,2,6,Cat1_5,1,Text,2,Neg,6
636,U0037,F,34,2,6,Cat1_6,1,Image,1,Neg,6
756,U0037,F,34,2,6,Cat1_7,1,Image,1,Neg,6
876,U0037,F,34,2,6,Cat1_8,1,Image,1,Neg,6
996,U0037,F,34,2,6,Cat1_9,1,Image,2,Neg,6
1116,U0037,F,34,2,6,Cat1_10,1,Image,4,Pos,6
1236,U0037,F,34,2,6,Cat1_11,1,Rich Media,5,Pos,6
1356,U0037,F,34,2,6,Cat1_12,1,Rich Media,1,Neg,6
1476,U0037,F,34,2,6,Cat1_13,1,Rich Media,3,Neg,6
1596,U0037,F,34,2,6,Cat1_14,1,Rich Media,4,Pos,6
1716,U0037,F,34,2,6,Cat1_15,1,Rich Media,1,Neg,6
1836,U0037,F,34,2,6,Cat2_1,2,Text,1,Neg,6
1956,U0037,F,34,2,6,Cat2_2,2,Text,1,Neg,6
2076,U0037,F,34,2,6,Cat2_3,2,Text,1,Neg,6
2196,U0037,F,34,2,6,Cat2_4,2,Text,1,Neg,6
2316,U0037,F,34,2,6,Cat2_5,2,Text,1,Neg,6
2436,U0037,F,34,2,6,Cat2_6,2,Image,1,Neg,6
2556,U0037,F,34,2,6,Cat2_7,2,Image,1,Neg,6
2676,U0037,F,34,2,6,Cat2_8,2,Image,1,Neg,6
2796,U0037,F,34,2,6,Cat2_9,2,Image,1,Neg,6
2916,U0037,F,34,2,6,Cat2_10,2,Image,1,Neg,6
3036,U0037,F,34,2,6,Cat2_11,2,Rich Media,1,Neg,6
3156,U0037,F,34,2,6,Cat2_12,2,Rich Media,1,Neg,6
3276,U0037,F,34,2,6,Cat2_13,2,Rich Media,1,Neg,6
3396,U0037,F,34,2,6,Cat2_14,2,Rich Media,1,Neg,6
3516,U0037,F,34,2,6,Cat2_15,2,Rich Media,1,Neg,6
3636,U0037,F,34,2,6,Cat3_1,3,Text,1,Neg,6
3756,U0037,F,34,2,6,Cat3_2,3,Text,1,Neg,6
3876,U0037,F,34,2,6,Cat3_3,3,Text,1,Neg,6
3996,U0037,F,34,2,6,Cat3_4,3,Text,1,Neg,6
4116,U0037,F,34,2,6,Cat3_5,3,Text,1,Neg,6
4236,U0037,F,34,2,6,Cat3_6,3,Image,1,Neg,6
4356,U0037,F,34,2,6,Cat3_7,3,Image,1,Neg,6
4476,U0037,F,34,2,6,Cat3_8,3,Image,1,Neg,6
4596,U0037,F,34,2,6,Cat3_9,3,Image,1,Neg,6
4716,U0037,F,34,2,6,Cat3_10,3,Image,1,Neg,6
4836,U0037,F,34,2,6,Cat3_11,3,Rich Media,1,Neg,6
4956,U0037,F,34,2,6,Cat3_12,3,Rich Media,1,Neg,6
5076,U0037,F,34,2,6,Cat3_13,3,Rich Media,1,Neg,6
5196,U0037,F,34,2,6,Cat3_14,3,Rich Media,1,Neg,6
5316,U0037,F,34,2,6,Cat3_15,3,Rich Media,1,Neg,6
5436,U0037,F,34,2,6,Cat4_1,4,Text,1,Neg,6
5556,U0037,F,34,2,6,Cat4_2,4,Text,1,Neg,6
5676,U0037,F,34,2,6,Cat4_3,4,Text,3,Neg,6
5796,U0037,F,34,2,6,Cat4_4,4,Text,1,Neg,6
5916,U0037,F,34,2,6,Cat4_5,4,Text,1,Neg,6
6036,U0037,F,34,2,6,Cat4_6,4,Image,1,Neg,6
6156,U0037,F,34,2,6,Cat4_7,4,Image,3,Neg,6
6276,U0037,F,34,2,6,Cat4_8,4,Image,1,Neg,6
6396,U0037,F,34,2,6,Cat4_9,4,Image,1,Neg,6
6516,U0037,F,34,2,6,Cat4_10,4,Image,1,Neg,6
6636,U0037,F,34,2,6,Cat4_11,4,Rich Media,1,Neg,6
6756,U0037,F,34,2,6,Cat4_12,4,Rich Media,1,Neg,6
6876,U0037,F,34,2,6,Cat4_13,4,Rich Media,1,Neg,6
6996,U0037,F,34,2,6,Cat4_14,4,Rich Media,3,Neg,6
7116,U0037,F,34,2,6,Cat4_15,4,Rich Media,1,Neg,6
7236,U0037,F,34,2,6,Cat5_1,5,Text,1,Neg,6
7356,U0037,F,34,2,6,Cat5_2,5,Text,1,Neg,6
7476,U0037,F,34,2,6,Cat5_3,5,Text,2,Neg,6
7596,U0037,F,34,2,6,Cat5_4,5,Text,1,Neg,6
7716,U0037,F,34,2,6,Cat5_5,5,Text,1,Neg,6
7836,U0037,F,34,2,6,Cat5_6,5,Image,1,Neg,6
7956,U0037,F,34,2,6,Cat5_7,5,Image,1,Neg,6
8076,U0037,F,34,2,6,Cat5_8,5,Image,1,Neg,6
8196,U0037,F,34,2,6,Cat5_9,5,Image,1,Neg,6
8316,U0037,F,34,2,6,Cat5_10,5,Image,3,Neg,6
8436,U0037,F,34,2,6,Cat5_11,5,Rich Media,3,Neg,6
8556,U0037,F,34,2,6,Cat5_12,5,Rich Media,4,Pos,6
8676,U0037,F,34,2,6,Cat5_13,5,Rich Media,1,Neg,6
8796,U0037,F,34,2,6,Cat5_14,5,Rich Media,4,Pos,6
8916,U0037,F,34,2,6,Cat5_15,5,Rich Media,1,Neg,6
9036,U0037,F,34,2,6,Cat6_1,6,Text,1,Neg,6
9156,U0037,F,34,2,6,Cat6_2,6,Text,1,Neg,6
9276,U0037,F,34,2,6,Cat6_3,6,Text,1,Neg,6
9396,U0037,F,34,2,6,Cat6_4,6,Text,1,Neg,6
9516,U0037,F,34,2,6,Cat6_5,6,Text,1,Neg,6
9636,U0037,F,34,2,6,Cat6_6,6,Image,1,Neg,6
9756,U0037,F,34,2,6,Cat6_7,6,Image,1,Neg,6
9876,U0037,F,34,2,6,Cat6_8,6,Image,1,Neg,6
9996,U0037,F,34,2,6,Cat6_9,6,Image,1,Neg,6
10116,U0037,F,34,2,6,Cat6_10,6,Image,1,Neg,6
10236,U0037,F,34,2,6,Cat6_11,6,Rich Media,1,Neg,6
10356,U0037,F,34,2,6,Cat6_12,6,Rich Media,3,Neg,6
10476,U0037,F,34,2,6,Cat6_13,6,Rich Media,3,Neg,6
10596,U0037,F,34,2,6,Cat6_14,6,Rich Media,1,Neg,6
10716,U0037,F,34,2,6,Cat6_15,6,Rich Media,3,Neg,6
10836,U0037,F,34,2,6,Cat7_1,7,Text,1,Neg,6
10956,U0037,F,34,2,6,Cat7_2,7,Text,1,Neg,6
11076,U0037,F,34,2,6,Cat7_3,7,Text,2,Neg,6
11196,U0037,F,34,2,6,Cat7_4,7,Text,1,Neg,6
11316,U0037,F,34,2,6,Cat7_5,7,Text,1,Neg,6
11436,U0037,F,34,2,6,Cat7_6,7,Image,1,Neg,6
11556,U0037,F,34,2,6,Cat7_7,7,Image,1,Neg,6
11676,U0037,F,34,2,6,Cat7_8,7,Image,1,Neg,6
11796,U0037,F,34,2,6,Cat7_9,7,Image,1,Neg,6
11916,U0037,F,34,2,6,Cat7_10,7,Image,1,Neg,6
12036,U0037,F,34,2,6,Cat7_11,7,Rich Media,1,Neg,6
12156,U0037,F,34,2,6,Cat7_12,7,Rich Media,1,Neg,6
12276,U0037,F,34,2,6,Cat7_13,7,Rich Media,1,Neg,6
12396,U0037,F,34,2,6,Cat7_14,7,Rich Media,1,Neg,6
12516,U0037,F,34,2,6,Cat7_15,7,Rich Media,1,Neg,6
12636,U0037,F,34,2,6,Cat8_1,8,Text,1,Neg,6
12756,U0037,F,34,2,6,Cat8_2,8,Text,1,Neg,6
12876,U0037,F,34,2,6,Cat8_3,8,Text,1,Neg,6
12996,U0037,F,34,2,6,Cat8_4,8,Text,1,Neg,6
13116,U0037,F,34,2,6,Cat8_5,8,Text,1,Neg,6
13236,U0037,F,34,2,6,Cat8_6,8,Image,1,Neg,6
13356,U0037,F,34,2,6,Cat8_7,8,Image,1,Neg,6
13476,U0037,F,34,2,6,Cat8_8,8,Image,1,Neg,6
13596,U0037,F,34,2,6,Cat8_9,8,Image,1,Neg,6
13716,U0037,F,34,2,6,Cat8_10,8,Image,1,Neg,6
13836,U0037,F,34,2,6,Cat8_11,8,Rich Media,1,Neg,6
13956,U0037,F,34,2,6,Cat8_12,8,Rich Media,1,Neg,6
14076,U0037,F,34,2,6,Cat8_13,8,Rich Media,1,Neg,6
14196,U0037,F,34,2,6,Cat8_14,8,Rich Media,1,Neg,6
14316,U0037,F,34,2,6,Cat8_15,8,Rich Media,1,Neg,6
14436,U0037,F,34,2,6,Cat9_1,9,Text,2,Neg,6
14556,U0037,F,34,2,6,Cat9_2,9,Text,1,Neg,6
14676,U0037,F,34,2,6,Cat9_3,9,Text,1,Neg,6
14796,U0037,F,34,2,6,Cat9_4,9,Text,1,Neg,6
14916,U0037,F,34,2,6,Cat9_5,9,Text,1,Neg,6
15036,U0037,F,34,2,6,Cat9_6,9,Image,1,Neg,6
15156,U0037,F,34,2,6,Cat9_7,9,Image,1,Neg,6
15276,U0037,F,34,2,6,Cat9_8,9,Image,1,Neg,6
15396,U0037,F,34,2,6,Cat9_9,9,Image,1,Neg,6
15516,U0037,F,34,2,6,Cat9_10,9,Image,1,Neg,6
15636,U0037,F,34,2,6,Cat9_11,9,Rich Media,1,Neg,6
15756,U0037,F,34,2,6,Cat9_12,9,Rich Media,1,Neg,6
15876,U0037,F,34,2,6,Cat9_13,9,Rich Media,1,Neg,6
15996,U0037,F,34,2,6,Cat9_14,9,Rich Media,1,Neg,6
16116,U0037,F,34,2,6,Cat9_15,9,Rich Media,1,Neg,6
16236,U0037,F,34,2,6,Cat10_1,10,Text,3,Neg,6
16356,U0037,F,34,2,6,Cat10_2,10,Text,1,Neg,6
16476,U0037,F,34,2,6,Cat10_3,10,Text,1,Neg,6
16596,U0037,F,34,2,6,Cat10_4,10,Text,2,Neg,6
16716,U0037,F,34,2,6,Cat10_5,10,Text,1,Neg,6
16836,U0037,F,34,2,6,Cat10_6,10,Image,2,Neg,6
16956,U0037,F,34,2,6,Cat10_7,10,Image,1,Neg,6
17076,U0037,F,34,2,6,Cat10_8,10,Image,1,Neg,6
17196,U0037,F,34,2,6,Cat10_9,10,Image,1,Neg,6
17316,U0037,F,34,2,6,Cat10_10,10,Image,1,Neg,6
17436,U0037,F,34,2,6,Cat10_11,10,Rich Media,1,Neg,6
17556,U0037,F,34,2,6,Cat10_12,10,Rich Media,4,Pos,6
17676,U0037,F,34,2,6,Cat10_13,10,Rich Media,1,Neg,6
17796,U0037,F,34,2,6,Cat10_14,10,Rich Media,4,Pos,6
17916,U0037,F,34,2,6,Cat10_15,10,Rich Media,4,Pos,6
18036,U0037,F,34,2,6,Cat11_1,11,Text,1,Neg,6
18156,U0037,F,34,2,6,Cat11_2,11,Text,1,Neg,6
18276,U0037,F,34,2,6,Cat11_3,11,Text,1,Neg,6
18396,U0037,F,34,2,6,Cat11_4,11,Text,2,Neg,6
18516,U0037,F,34,2,6,Cat11_5,11,Text,1,Neg,6
18636,U0037,F,34,2,6,Cat11_6,11,Image,1,Neg,6
18756,U0037,F,34,2,6,Cat11_7,11,Image,1,Neg,6
18876,U0037,F,34,2,6,Cat11_8,11,Image,1,Neg,6
18996,U0037,F,34,2,6,Cat11_9,11,Image,1,Neg,6
19116,U0037,F,34,2,6,Cat11_10,11,Image,1,Neg,6
19236,U0037,F,34,2,6,Cat11_11,11,Rich Media,1,Neg,6
19356,U0037,F,34,2,6,Cat11_12,11,Rich Media,1,Neg,6
19476,U0037,F,34,2,6,Cat11_13,11,Rich Media,2,Neg,6
19596,U0037,F,34,2,6,Cat11_14,11,Rich Media,1,Neg,6
19716,U0037,F,34,2,6,Cat11_15,11,Rich Media,1,Neg,6
19836,U0037,F,34,2,6,Cat12_1,12,Text,1,Neg,6
19956,U0037,F,34,2,6,Cat12_2,12,Text,1,Neg,6
20076,U0037,F,34,2,6,Cat12_3,12,Text,1,Neg,6
20196,U0037,F,34,2,6,Cat12_4,12,Text,1,Neg,6
20316,U0037,F,34,2,6,Cat12_5,12,Text,1,Neg,6
20436,U0037,F,34,2,6,Cat12_6,12,Image,1,Neg,6
20556,U0037,F,34,2,6,Cat12_7,12,Image,1,Neg,6
20676,U0037,F,34,2,6,Cat12_8,12,Image,1,Neg,6
20796,U0037,F,34,2,6,Cat12_9,12,Image,1,Neg,6
20916,U0037,F,34,2,6,Cat12_10,12,Image,1,Neg,6
21036,U0037,F,34,2,6,Cat12_11,12,Rich Media,1,Neg,6
21156,U0037,F,34,2,6,Cat12_12,12,Rich Media,2,Neg,6
21276,U0037,F,34,2,6,Cat12_13,12,Rich Media,1,Neg,6
21396,U0037,F,34,2,6,Cat12_14,12,Rich Media,1,Neg,6
21516,U0037,F,34,2,6,Cat12_15,12,Rich Media,1,Neg,6
21636,U0037,F,34,2,6,Cat13_1,13,Text,1,Neg,6
21756,U0037,F,34,2,6,Cat13_2,13,Text,1,Neg,6
21876,U0037,F,34,2,6,Cat13_3,13,Text,1,Neg,6
21996,U0037,F,34,2,6,Cat13_4,13,Text,1,Neg,6
22116,U0037,F,34,2,6,Cat13_5,13,Text,1,Neg,6
22236,U0037,F,34,2,6,Cat13_6,13,Image,1,Neg,6
22356,U0037,F,34,2,6,Cat13_7,13,Image,1,Neg,6
22476,U0037,F,34,2,6,Cat13_8,13,Image,1,Neg,6
22596,U0037,F,34,2,6,Cat13_9,13,Image,1,Neg,6
22716,U0037,F,34,2,6,Cat13_10,13,Image,1,Neg,6
22836,U0037,F,34,2,6,Cat13_11,13,Rich Media,1,Neg,6
22956,U0037,F,34,2,6,Cat13_12,13,Rich Media,1,Neg,6
23076,U0037,F,34,2,6,Cat13_13,13,Rich Media,1,Neg,6
23196,U0037,F,34,2,6,Cat13_14,13,Rich Media,2,Neg,6
23316,U0037,F,34,2,6,Cat13_15,13,Rich Media,1,Neg,6
23436,U0037,F,34,2,6,Cat14_1,14,Text,1,Neg,6
23556,U0037,F,34,2,6,Cat14_2,14,Text,1,Neg,6
23676,U0037,F,34,2,6,Cat14_3,14,Text,1,Neg,6
23796,U0037,F,34,2,6,Cat14_4,14,Text,1,Neg,6
23916,U0037,F,34,2,6,Cat14_5,14,Text,1,Neg,6
24036,U0037,F,34,2,6,Cat14_6,14,Image,1,Neg,6
24156,U0037,F,34,2,6,Cat14_7,14,Image,1,Neg,6
24276,U0037,F,34,2,6,Cat14_8,14,Image,1,Neg,6
24396,U0037,F,34,2,6,Cat14_9,14,Image,1,Neg,6
24516,U0037,F,34,2,6,Cat14_10,14,Image,1,Neg,6
24636,U0037,F,34,2,6,Cat14_11,14,Rich Media,1,Neg,6
24756,U0037,F,34,2,6,Cat14_12,14,Rich Media,1,Neg,6
24876,U0037,F,34,2,6,Cat14_13,14,Rich Media,1,Neg,6
24996,U0037,F,34,2,6,Cat14_14,14,Rich Media,1,Neg,6
25116,U0037,F,34,2,6,Cat14_15,14,Rich Media,1,Neg,6
25236,U0037,F,34,2,6,Cat15_1,15,Text,1,Neg,6
25356,U0037,F,34,2,6,Cat15_2,15,Text,1,Neg,6
25476,U0037,F,34,2,6,Cat15_3,15,Text,1,Neg,6
25596,U0037,F,34,2,6,Cat15_4,15,Text,1,Neg,6
25716,U0037,F,34,2,6,Cat15_5,15,Text,1,Neg,6
25836,U0037,F,34,2,6,Cat15_6,15,Image,1,Neg,6
25956,U0037,F,34,2,6,Cat15_7,15,Image,1,Neg,6
26076,U0037,F,34,2,6,Cat15_8,15,Image,1,Neg,6
26196,U0037,F,34,2,6,Cat15_9,15,Image,2,Neg,6
26316,U0037,F,34,2,6,Cat15_10,15,Image,1,Neg,6
26436,U0037,F,34,2,6,Cat15_11,15,Rich Media,1,Neg,6
26556,U0037,F,34,2,6,Cat15_12,15,Rich Media,1,Neg,6
26676,U0037,F,34,2,6,Cat15_13,15,Rich Media,1,Neg,6
26796,U0037,F,34,2,6,Cat15_14,15,Rich Media,2,Neg,6
26916,U0037,F,34,2,6,Cat15_15,15,Rich Media,1,Neg,6
27036,U0037,F,34,2,6,Cat16_1,16,Text,1,Neg,6
27156,U0037,F,34,2,6,Cat16_2,16,Text,1,Neg,6
27276,U0037,F,34,2,6,Cat16_3,16,Text,2,Neg,6
27396,U0037,F,34,2,6,Cat16_4,16,Text,1,Neg,6
27516,U0037,F,34,2,6,Cat16_5,16,Text,1,Neg,6
27636,U0037,F,34,2,6,Cat16_6,16,Image,4,Pos,6
27756,U0037,F,34,2,6,Cat16_7,16,Image,1,Neg,6
27876,U0037,F,34,2,6,Cat16_8,16,Image,1,Neg,6
27996,U0037,F,34,2,6,Cat16_9,16,Image,1,Neg,6
28116,U0037,F,34,2,6,Cat16_10,16,Image,1,Neg,6
28236,U0037,F,34,2,6,Cat16_11,16,Rich Media,1,Neg,6
28356,U0037,F,34,2,6,Cat16_12,16,Rich Media,1,Neg,6
28476,U0037,F,34,2,6,Cat16_13,16,Rich Media,4,Pos,6
28596,U0037,F,34,2,6,Cat16_14,16,Rich Media,1,Neg,6
28716,U0037,F,34,2,6,Cat16_15,16,Rich Media,1,Neg,6
28836,U0037,F,34,2,6,Cat17_1,17,Text,1,Neg,6
28956,U0037,F,34,2,6,Cat17_2,17,Text,1,Neg,6
29076,U0037,F,34,2,6,Cat17_3,17,Text,1,Neg,6
29196,U0037,F,34,2,6,Cat17_4,17,Text,2,Neg,6
29316,U0037,F,34,2,6,Cat17_5,17,Text,1,Neg,6
29436,U0037,F,34,2,6,Cat17_6,17,Image,1,Neg,6
29556,U0037,F,34,2,6,Cat17_7,17,Image,1,Neg,6
29676,U0037,F,34,2,6,Cat17_8,17,Image,1,Neg,6
29796,U0037,F,34,2,6,Cat17_9,17,Image,1,Neg,6
29916,U0037,F,34,2,6,Cat17_10,17,Image,1,Neg,6
30036,U0037,F,34,2,6,Cat17_11,17,Rich Media,1,Neg,6
30156,U0037,F,34,2,6,Cat17_12,17,Rich Media,1,Neg,6
30276,U0037,F,34,2,6,Cat17_13,17,Rich Media,1,Neg,6
30396,U0037,F,34,2,6,Cat17_14,17,Rich Media,5,Pos,6
30516,U0037,F,34,2,6,Cat17_15,17,Rich Media,1,Neg,6
30636,U0037,F,34,2,6,Cat18_1,18,Text,1,Neg,6
30756,U0037,F,34,2,6,Cat18_2,18,Text,1,Neg,6
30876,U0037,F,34,2,6,Cat18_3,18,Text,1,Neg,6
30996,U0037,F,34,2,6,Cat18_4,18,Text,1,Neg,6
31116,U0037,F,34,2,6,Cat18_5,18,Text,1,Neg,6
31236,U0037,F,34,2,6,Cat18_6,18,Image,1,Neg,6
31356,U0037,F,34,2,6,Cat18_7,18,Image,1,Neg,6
31476,U0037,F,34,2,6,Cat18_8,18,Image,3,Neg,6
31596,U0037,F,34,2,6,Cat18_9,18,Image,1,Neg,6
31716,U0037,F,34,2,6,Cat18_10,18,Image,1,Neg,6
31836,U0037,F,34,2,6,Cat18_11,18,Rich Media,1,Neg,6
31956,U0037,F,34,2,6,Cat18_12,18,Rich Media,1,Neg,6
32076,U0037,F,34,2,6,Cat18_13,18,Rich Media,1,Neg,6
32196,U0037,F,34,2,6,Cat18_14,18,Rich Media,1,Neg,6
32316,U0037,F,34,2,6,Cat18_15,18,Rich Media,1,Neg,6
32436,U0037,F,34,2,6,Cat19_1,19,Text,1,Neg,6
32556,U0037,F,34,2,6,Cat19_2,19,Text,1,Neg,6
32676,U0037,F,34,2,6,Cat19_3,19,Text,2,Neg,6
32796,U0037,F,34,2,6,Cat19_4,19,Text,1,Neg,6
32916,U0037,F,34,2,6,Cat19_5,19,Text,1,Neg,6
33036,U0037,F,34,2,6,Cat19_6,19,Image,1,Neg,6
33156,U0037,F,34,2,6,Cat19_7,19,Image,1,Neg,6
33276,U0037,F,34,2,6,Cat19_8,19,Image,1,Neg,6
33396,U0037,F,34,2,6,Cat19_9,19,Image,1,Neg,6
